"Start time","Last time","Attack category","Attack subcategory","Protocol","Source IP","Source Port","Destination IP","Destination Port","Attack Name"
1421930378,1421930379,"Exploits","Browser","tcp","175.45.176.3",6046,"149.171.126.13",62557,"Microsoft IE COM Object Embedded CLSID Remote Code Execution Variant 6 (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/ftp/ms05_038_http_download_06_ftp.xml)"
1421930378,1421930379,"Exploits","Browser FTP","tcp","175.45.176.3",6046,"149.171.126.13",62557,"Microsoft IE COM Object Embedded CLSID Remote Code Execution Variant 6 (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/ftp/ms05_038_http_download_06_ftp.xml)"
1421930379,1421930379,"Backdoors"," ","tcp","175.45.176.3",13463,"149.171.126.19",21,"ProFTPd Help Command Backdoor (https://strikecenter.bpointsys.com/bps/strikes/backdoors/proftpd_help_command.xml)"
1421930380,1421930380,"Exploits","Browser","tcp","175.45.176.2",33312,"149.171.126.11",80,"Microsoft IE COM Object Embedded CLSID Remote Code Execution Variant 30 (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/ms05_038_http_download_30.xml)"
1421930380,1421930387," Fuzzers","BGP","tcp","175.45.176.3",38631,"149.171.126.15",179,"BGP Update: Long Withdrawn Routes, Bad Lengths (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/update_long_withdrawn_routes_bad_lengths.xml)"
1421930381,1421930381,"Reconnaissance"," SunRPC Portmapper (UDP) UDP Service ","udp","175.45.176.1",60169,"149.171.126.13",111,"SunRPC UDP Portmapper GETPORT Request (rpc_metameddv2/udp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_udp/service_udp/rpc_metamedd_v2_udp.xml)"
1421930381,1421930386,"Generic"," IXIA","tcp","175.45.176.1",62327,"149.171.126.13",80,"GNU_Tar_PAX_Extended_Headers_Handling_Buffer_Overflow_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/gnu_tar_pax_extended_headers_handling_buffer_overflow_attack.xml)"
1421930381,1421930389,"Exploits"," Clientside Microsoft ","tcp","175.45.176.1",57245,"149.171.126.19",110,"Microsoft Embedded OpenType Font Parser Directory Entry Summed Length & Offset Integer Wrap Code Execution (POP3 Base64) (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/microsoft/ms09_065_embedded_opentype_directory_length_pop3_download_base64.xml)"
1421930381,1421930389,"Exploits","Clientside","tcp","175.45.176.1",57245,"149.171.126.19",110,"Microsoft Embedded OpenType Font Parser Directory Entry Summed Length & Offset Integer Wrap Code Execution (POP3 Base64) (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/microsoft/ms09_065_embedded_opentype_directory_length_pop3_download_base64.xml)"
1421930382,1421930384,"Exploits","SMB","tcp","175.45.176.2",23991,"149.171.126.18",139,"Microsoft LSASS DsRoleUpgradeDownlevelServer Overflow (metasploit/xp) (https://strikecenter.bpointsys.com/bps/strikes/exploits/smb/ms04_011_lsass_metasploit_xp.xml)"
1421930383,1421930383,"Reconnaissance","SunRPC Portmapper (TCP) UDP Service","tcp","175.45.176.1",6651,"149.171.126.14",111,"SunRPC TCP Portmapper GETPORT Request (eventv1/udp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_tcp/service_udp/event_v1_udp.xml)"
1421930383,1421930388,"Exploits","Clientside","tcp","175.45.176.0",62777,"149.171.126.12",80,"Macromedia Flash OCX movie Parameter Stack Overflow (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/macromedia_flash_ocx_movie_param.xml)"
1421930385,1421930386,"Exploits","Office Document","tcp","175.45.176.3",3925,"149.171.126.10",25,"Microsoft Office Uninitialized Memory Corruption (SMTP Base64) (https://strikecenter.bpointsys.com/bps/strikes/exploits/office/ms10_071_uninitialized_memory_corruption_xls_smtp_attachment_base64.xml)"
1421930387,1421930388,"Generic"," IXIA","tcp","175.45.176.2",34664,"149.171.126.17",25,"GnuPG_Message_Packet_Length_Handling_Integer_Overflow_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/gnupg_message_packet_length_handling_integer_overflow_attack.xml)"
1421930389,1421930390,"Exploits","SMB","tcp","175.45.176.3",16333,"149.171.126.14",445,"Alternate Microsoft MS06-035 SRV.SYS Mailslot Memory Corruption (https://strikecenter.bpointsys.com/bps/strikes/exploits/smb/ms06_035_mailslot.xml)"
1421930390,1421930391,"Exploits","Clientside","tcp","175.45.176.2",9582,"149.171.126.16",80,"iLife Photocast XML Title Format String Variant 2 (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/ilife_photocast_xml_title_format_string_02.xml)"
1421930391,1421930392,"Generic"," IXIA","tcp","175.45.176.1",36324,"149.171.126.13",25,"IBM_Lotus_Notes_HTML_Message_Handling_Buffer_Overflow_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/ibm_lotus_notes_html_message_handling_buffer_overflow_attack.xml)"
1421930392,1421930393,"Exploits","Clientside","tcp","175.45.176.3",38379,"149.171.126.17",25,"Microsoft DirectShow Large ImageDescription Name Size Code Execution (SMTP Base64) (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/ms09_028_directshow_large_imagedescription_name_size_smtp_attachment_base64.xml)"
1421930394,1421930394,"Exploits","Web Application ","tcp","175.45.176.2",57855,"149.171.126.19",80,"Oracle Secure Backup exec_qr() $ora_osb_bgcookie Command Execution (https://strikecenter.bpointsys.com/bps/strikes/exploits/webapp/exec/oracle_secure_backup_exec_qr_ora_osb_bgcookie.xml)"
1421930395,1421930396,"Generic"," IXIA","tcp","175.45.176.2",18796,"149.171.126.16",25,"IBM_Lotus_Notes_Cross_Site_Scripting_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/ibm_lotus_notes_cross_site_scripting_attack.xml)"
1421930396,1421930397,"Exploits","Office Document","tcp","175.45.176.0",30755,"149.171.126.15",143,"Microsoft Excel SxView Record Parsing Heap Corruption (IMAP4) (https://strikecenter.bpointsys.com/bps/strikes/exploits/office/ms10_038_excel_sxview_heap_memory_corruption_imap4_download_quoted_printable.xml)"
1421930396,1421930397,"Generic"," IXIA","tcp","175.45.176.2",18533,"149.171.126.16",110,"IBM_Lotus_Notes_Cross_Site_Scripting_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/ibm_lotus_notes_cross_site_scripting_attack.xml)"
1421930397,1421930400,"Exploits","Clientside","tcp","175.45.176.3",36698,"149.171.126.12",80,"DirectX AVI MJPEG Decoding Code Execution (HTTP) (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/ms08_033_directx_mjpeg_height_http_download.xml)"
1421930397,1421930400,"Generic"," IXIA","tcp","175.45.176.2",18730,"149.171.126.16",110,"IBM_Lotus_Notes_Cross_Site_Scripting_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/ibm_lotus_notes_cross_site_scripting_attack.xml)"
1421930398,1421930398,"Reconnaissance","SunRPC Portmapper (UDP) TCP Service","udp","175.45.176.0",61389,"149.171.126.19",111,"SunRPC UDP Portmapper GETPORT Request (ypservv1/tcp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_udp/service_tcp/ypserv_v1_tcp.xml)"
1421930399,1421930401,"Exploits"," Clientside Microsoft ","tcp","175.45.176.2",64513,"149.171.126.15",25,"Windows Movie Maker and Producer Buffer Overflow (SMTP Base64) (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/microsoft/ms10_016_movie_maker_buffer_overflow_smtp_attachment_base64.xml)"
1421930399,1421930401,"Exploits","Clientside","tcp","175.45.176.2",64513,"149.171.126.15",25,"Windows Movie Maker and Producer Buffer Overflow (SMTP Base64) (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/microsoft/ms10_016_movie_maker_buffer_overflow_smtp_attachment_base64.xml)"
1421930400,1421930412," Fuzzers","BGP","tcp","175.45.176.3",37817,"149.171.126.15",179,"BGP Update: Long Withdrawn Routes, Bad Lengths (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/update_long_withdrawn_routes_bad_lengths.xml)"
1421930400,1421930438,"Exploits"," LDAP ","tcp","175.45.176.1",7919,"149.171.126.10",389,"Microsoft Windows Active Directory Integer Overflow (https://strikecenter.bpointsys.com/bps/strikes/exploits/ldap/ms07_039_activedirectory.xml)"
1421930401,1421930402,"DoS","HTTP","tcp","175.45.176.2",59413,"149.171.126.19",80,"PHP htmlspecialchars()/htmlentities() Heap Overflow (https://strikecenter.bpointsys.com/bps/strikes/denial/http/php_htmlspecialchars_htmlentities_bof.xml)"
1421930402,1421930402,"DoS","Browser","tcp","175.45.176.2",57962,"149.171.126.17",80,"Internet Explorer AxDebugger.Document DoS (https://strikecenter.bpointsys.com/bps/strikes/denial/browser/ie_axdebugger_document.xml)"
1421930403,1421930404,"Reconnaissance","HTTP","tcp","175.45.176.3",50599,"149.171.126.13",80,"Domino Web Server Database Access: /cersvr.nsf (https://strikecenter.bpointsys.com/bps/strikes/recon/http/domino/access_domino_cersvr_nsf.xml)"
1421930404,1421930413,"Reconnaissance","SunRPC Portmapper (TCP) TCP Service","tcp","175.45.176.0",51482,"149.171.126.14",111,"SunRPC TCP Portmapper GETPORT Request (x25v2/tcp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_tcp/service_tcp/x25_v2_tcp.xml)"
1421930406,1421930413,"Exploits","Browser","tcp","175.45.176.3",5184,"149.171.126.19",80,"Internet Explorer mdsauth.dll Arbitrary File Overwrite (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/ie_mdsauth_dll_arbitrary_file_overwrite.xml)"
1421930407,1421930412,"Reconnaissance","SunRPC Portmapper (TCP) UDP Service","tcp","175.45.176.3",31579,"149.171.126.19",111,"SunRPC TCP Portmapper GETPORT Request (etherstatdv1/udp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_tcp/service_udp/etherstatd_v1_udp.xml)"
1421930408,1421930414,"Generic"," IXIA","tcp","175.45.176.0",31396,"149.171.126.17",445,"Linux_Kernel_SMB_Filesystem_smb_receive_Transaction2_vulnerability_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/linux_kernel_smb_filesystem_smb_receive_transaction2_vulnerability_attack.xml)"
1421930409,1421930411,"Exploits","Office Document","tcp","175.45.176.2",32404,"149.171.126.13",25,"Microsoft Word RTF Object Parsing Vulnerability (SMTP Quoted Printable) (https://strikecenter.bpointsys.com/bps/strikes/exploits/office/ms08_072_rtf_do_smtp_attachment_quoted_printable.xml)"
1421930410,1421930410,"Reconnaissance","SunRPC Portmapper (UDP) TCP Service","udp","175.45.176.2",21807,"149.171.126.10",111,"SunRPC UDP Portmapper GETPORT Request (yppasswddv3/tcp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_udp/service_tcp/yppasswdd_v3_tcp.xml)"
1421930412,1421930413,"Exploits","Browser","tcp","175.45.176.0",56217,"149.171.126.12",80,"Oracle WebCenter Forms Recognition ActiveX Code Execution (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/cve_2012_1709_oracle_webcenter_forms_recognition_activex.xml)"
1421930412,1421930413,"Exploits","Browser","tcp","175.45.176.3",56157,"149.171.126.13",80,"Adobe Flash AVM Bytecode Verification Vulnerability (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/flash_avm_bytecode.xml)"
1421930413,1421930414,"Exploits","Clientside","tcp","175.45.176.1",56212,"149.171.126.19",25,"Schneider Electric ClearSCADA OPF File Parsing Out of Bounds Array Indexing (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/cve_2014_0779_Schenider_ClearSCADA_OPF_File_array_Out_of_bouds.xml)"
1421930414,1421930414,"DoS","Miscellaneous","udp","175.45.176.0",62043,"149.171.126.13",5512,"ABB Robot Products Stack Buffer Overflow (https://strikecenter.bpointsys.com/bps/strikes/denial/misc/cve_2012_0245.xml)"
1421930414,1421930414,"Generic","SIP","udp","175.45.176.3",53768,"149.171.126.10",5060,"RFC 4475: SIP Torture Tests: Unknown Method with CSeq Method Mismatch (https://strikecenter.bpointsys.com/bps/strikes/generic/sip/rfc_4475_3_1_2_18_unknown_method_mismatch.xml)"
1421930414,1421930415,"Exploits","Webserver","tcp","175.45.176.0",26885,"149.171.126.16",80,"IBM Lotus Domino HTTP Redirect Buffer Overflow (https://strikecenter.bpointsys.com/bps/strikes/exploits/httpd/lotus_domino_host_header_redirect_overflow.xml)"
1421930414,1421930416," Fuzzers","BGP","tcp","175.45.176.3",1075,"149.171.126.15",179,"BGP Update: Long Withdrawn Routes, Bad Lengths (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/update_long_withdrawn_routes_bad_lengths.xml)"
1421930415,1421930416,"Reconnaissance","HTTP","tcp","175.45.176.2",58694,"149.171.126.14",80,"Microsoft FrontPage: Exposed Configuration File (WriteTo) (https://strikecenter.bpointsys.com/bps/strikes/recon/http/frontpage/writeto_cnf.xml)"
1421930415,1421930417,"Exploits","Cisco IOS ","tcp","175.45.176.2",35962,"149.171.126.16",80,"Cisco IOS HTTP Authentication Bypass Level 49 (https://strikecenter.bpointsys.com/bps/strikes/exploits/ios/cisco_auth_bypass_level_49.xml)"
1421930415,1421930427,"Exploits","Browser","tcp","175.45.176.2",15035,"149.171.126.16",80,"HP Easy Printer Care CacheDocumentXMLWithID ActiveX Control Directory Traversal (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/cve_2011_4786_hp_easy_printer_care_cachedocument_withid_activex_dir_traversal.xml)"
1421930416,1421930416," Fuzzers","BGP","tcp","175.45.176.3",40992,"149.171.126.15",179,"BGP Update: Long Withdrawn Routes, Bad Lengths (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/update_long_withdrawn_routes_bad_lengths.xml)"
1421930416,1421930417," Fuzzers","BGP","tcp","175.45.176.3",45501,"149.171.126.15",179,"BGP Update: Long Withdrawn Routes, Bad Lengths (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/update_long_withdrawn_routes_bad_lengths.xml)"
1421930416,1421930417,"Reconnaissance","SunRPC Portmapper (TCP) UDP Service","tcp","175.45.176.2",42432,"149.171.126.18",111,"SunRPC TCP Portmapper GETPORT Request (rpc_metacldv3/udp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_tcp/service_udp/rpc_metacld_v3_udp.xml)"
1421930417,1421930417," Fuzzers","BGP","tcp","175.45.176.3",24935,"149.171.126.15",179,"BGP Update: Long Withdrawn Routes, Bad Lengths (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/update_long_withdrawn_routes_bad_lengths.xml)"
1421930417,1421930417,"Exploits","Cisco IOS ","tcp","175.45.176.1",56719,"149.171.126.11",80,"Cisco IOS HTTP Authentication Bypass Level 77 (https://strikecenter.bpointsys.com/bps/strikes/exploits/ios/cisco_auth_bypass_level_77.xml)"
1421930418,1421930418," Fuzzers","BGP","tcp","175.45.176.3",23958,"149.171.126.15",179,"BGP Update: Long Withdrawn Routes, Bad Lengths (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/update_long_withdrawn_routes_bad_lengths.xml)"
1421930418,1421930418,"Exploits","Web Application","tcp","175.45.176.0",42860,"149.171.126.11",80,"TankLogger showInfo.php livestock_id Parameter SQL Injection (https://strikecenter.bpointsys.com/bps/strikes/exploits/webapp/sql/tanklogger_injection_01.xml)"
1421930418,1421930419," Fuzzers","BGP","tcp","175.45.176.3",20631,"149.171.126.15",179,"BGP Update: Long Withdrawn Routes, Bad Lengths (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/update_long_withdrawn_routes_bad_lengths.xml)"
1421930419,1421930419," Fuzzers","BGP","tcp","175.45.176.3",32248,"149.171.126.15",179,"BGP Update: Long Withdrawn Routes, Bad Lengths (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/update_long_withdrawn_routes_bad_lengths.xml)"
1421930419,1421930419,"DoS","HTTP","tcp","175.45.176.3",62149,"149.171.126.14",80,"Microsoft FrontPage: DOS Device Name Crash Variant 1 (https://strikecenter.bpointsys.com/bps/strikes/denial/http/frontpage_dos_device_01.xml)"
1421930419,1421930420," Fuzzers","BGP","tcp","175.45.176.3",15278,"149.171.126.15",179,"BGP Update: Long Withdrawn Routes, Bad Lengths (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/update_long_withdrawn_routes_bad_lengths.xml)"
1421930420,1421930420," Fuzzers","BGP","tcp","175.45.176.3",33619,"149.171.126.15",179,"BGP Update: Long Withdrawn Routes, Bad Lengths (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/update_long_withdrawn_routes_bad_lengths.xml)"
1421930420,1421930420,"Reconnaissance","HTTP","tcp","175.45.176.0",25975,"149.171.126.19",80,"Oracle 9i HTTP Server Web Administration Access (https://strikecenter.bpointsys.com/bps/strikes/recon/http/oracle/access_oracle9i_webadmin_nullauth.xml)"
1421930421,1421930421," Fuzzers","BGP","tcp","175.45.176.3",37624,"149.171.126.15",179,"BGP Update: Long Withdrawn Routes, Bad Lengths (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/update_long_withdrawn_routes_bad_lengths.xml)"
1421930421,1421930421," Fuzzers","BGP","tcp","175.45.176.3",37624,"149.171.126.15",179,"BGP Open: Random Hold Time (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_random_hold_time.xml)"
1421930421,1421930422," Fuzzers","BGP","tcp","175.45.176.3",42656,"149.171.126.15",179,"BGP Update: Long Withdrawn Routes, Bad Lengths (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/update_long_withdrawn_routes_bad_lengths.xml)"
1421930421,1421930422,"Exploits"," Clientside Microsoft ","tcp","175.45.176.3",22700,"149.171.126.10",110,"Windows Media Player ASF Media File Format Parsing Code Execution (POP3) (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/microsoft/media_player/ms09_052_wmp_asf_large_markers_count_pop3_download_quoted_printable.xml)"
1421930421,1421930422,"Exploits","Clientside","tcp","175.45.176.3",22700,"149.171.126.10",110,"Windows Media Player ASF Media File Format Parsing Code Execution (POP3) (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/microsoft/media_player/ms09_052_wmp_asf_large_markers_count_pop3_download_quoted_printable.xml)"
1421930421,1421930422,"Exploits","Clientside Microsoft Media Player ","tcp","175.45.176.3",22700,"149.171.126.10",110,"Windows Media Player ASF Media File Format Parsing Code Execution (POP3) (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/microsoft/media_player/ms09_052_wmp_asf_large_markers_count_pop3_download_quoted_printable.xml)"
1421930422,1421930423,"Reconnaissance","SunRPC Portmapper (TCP) TCP Service","tcp","175.45.176.1",12771,"149.171.126.14",111,"SunRPC TCP Portmapper GETPORT Request (eventv2/tcp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_tcp/service_tcp/event_v2_tcp.xml)"
1421930423,1421930424,"DoS","Microsoft Office","tcp","175.45.176.1",53244,"149.171.126.10",25,"Microsoft Excel Buffer Overrun in Category Label (https://strikecenter.bpointsys.com/bps/strikes/denial/office/excel_cve_2011_0978.xml)"
1421930424,1421930426,"Exploits","Office Document","tcp","175.45.176.2",31189,"149.171.126.10",25,"Microsoft Excel REPT() Formula Parsing Vulnerability (SMTP Quoted Printable) (https://strikecenter.bpointsys.com/bps/strikes/exploits/office/ms08_057_excel_rept_smtp_attachment_quoted_printable.xml)"
